areaId	areaName	round	ballots	totalPts	Chris ALEXANDER	Maxime BERNIER	Steven BLANEY	Michael CHONG	Kellie LEITCH	Pierre LEMIEUX	Deepak OBHRAI	Kevin O'LEARY	Erin O'TOOLE	Rick PETERSON	Lisa RAITT	Andrew SAXTON	Andrew SCHEER	Brad TROST	Undervotes	Remainder
311	Cariboo–Prince George	8		99.99998	0	0.29435485887097	0	0.070564514112903	0.072580614516123	0	0	0	0.17137093427419	0	0	0	0.25806455161291	0.13306452661291	6	0.00002
311	Cariboo–Prince George	9		99.99998	0	0.31340206268041	0	0.074226814845363	0	0	0	0	0.20206184041237	0	0	0	0.27422685484537	0.13608242721649	17	0.00002
311	Cariboo–Prince George	10		99.99998	0	0.33823526764705	0	0	0	0	0	0	0.23529414705883	0	0	0	0.28781515756303	0.13865542773109	26	0.00002
311	Cariboo–Prince George	11		99.99998	0	0.36525617305123	0	0	0	0	0	0	0.26726055345211	0	0	0	0.36748327349665	0	53	0.00002
311	Cariboo–Prince George	12		99.99999	0	0.46305414630541	0	0	0	0	0	0	0	0	0	0	0.53694585369459	0	95	0.00001
312	Central Okanagan–Similkameen–Nicola	0	643	100	0.0078125	0.3359375	0.0046875	0.0578125	0.0875	0.0625	0	0.0078125	0.1203125	0.0109375	0.025	0.0046875	0.2234375	0.0515625	0	0.00000
312	Central Okanagan–Similkameen–Nicola	1		100	0.0078125	0.3359375	0.0046875	0.0578125	0.0875	0.0625	0	0.0078125	0.1203125	0.0109375	0.025	0.0046875	0.2234375	0.0515625	0	0.00000
312	Central Okanagan–Similkameen–Nicola	2		100	0.0078125	0.3359375	0.0046875	0.059375	0.0875	0.0625	0	0.0078125	0.1203125	0.0109375	0.0265625	0	0.2234375	0.053125	0	0.00000
312	Central Okanagan–Similkameen–Nicola	3		100	0.0078125	0.3375	0.00625	0.059375	0.0890625	0.0625	0	0.0078125	0.125	0	0.0265625	0	0.2234375	0.0546875	0	0.00000
312	Central Okanagan–Similkameen–Nicola	4		100	0.0078125	0.34375	0.00625	0.059375	0.0890625	0.0625	0	0	0.1265625	0	0.0265625	0	0.2234375	0.0546875	0	0.00000
312	Central Okanagan–Similkameen–Nicola	5		100	0	0.3453125	0.00625	0.059375	0.0890625	0.0625	0	0	0.1296875	0	0.028125	0	0.225	0.0546875	0	0.00000
312	Central Okanagan–Similkameen–Nicola	6		100	0	0.346875	0	0.059375	0.090625	0.0625	0	0	0.1296875	0	0.028125	0	0.2265625	0.05625	0	0.00000
312	Central Okanagan–Similkameen–Nicola	7		99.99997	0	0.35211270563381	0	0.062597818779346	0.095461628638489	0.062597818779346	0	0	0.1330203399061	0	0	0	0.2378716713615	0.056338016901405	1	0.00003
312	Central Okanagan–Similkameen–Nicola	8		99.99998	0	0.35849057169811	0	0.062893012578603	0.099056619811324	0	0	0	0.13522012704403	0	0	0	0.25628935125787	0.088050317610064	4	0.00002
312	Central Okanagan–Similkameen–Nicola	9		99.99997	0	0.37738861321658	0	0.068471320541396	0	0	0	0	0.16560504968151	0	0	0	0.29140128742039	0.097133729140119	12	0.00003
312	Central Okanagan–Similkameen–Nicola	10		99.99998	0	0.39967377993476	0	0	0	0	0	0	0.18923323784665	0	0	0	0.31158236231647	0.099510619902124	27	0.00002
312	Central Okanagan–Similkameen–Nicola	11		99.99998	0	0.42140468428094	0	0	0	0	0	0	0.20066884013377	0	0	0	0.3779264755853	0	42	0.00002
312	Central Okanagan–Similkameen–Nicola	12		99.99999	0	0.49134944913494	0	0	0	0	0	0	0	0	0	0	0.50865055086506	0	62	0.00001
313	Chilliwack–Hope	0	801	99.99993	0.0025031017521712	0.13391739374218	0	0.026282818397973	0.035043824530677	0.12015018410513	0.0012515008760506	0.0012515008760506	0.090112663078864	0	0.011264007884806	0.0050062035043425	0.51814796270357	0.055068838548187	0	0.00007
313	Chilliwack–Hope	1		99.99994	0.0025062015037209	0.13408528045117	0	0.026315715789429	0.035087721052633	0.12030077218046	0	0.0012531007518605	0.090225554135333	0	0.011278106766864	0.0050125030075018	0.51879721127833	0.0551378330827	1	0.00006
313	Chilliwack–Hope	2		99.99995	0.0025062012531006	0.13408526704263	0	0.027568913784457	0.035087717543859	0.12155386077693	0	0.0012531006265503	0.091478645739323	0	0.011278105639053	0	0.52005036002518	0.055137827568914	1	0.00005
313	Chilliwack–Hope	3		99.99995	0.0025062012531006	0.13408526704263	0	0.027568913784457	0.035087717543859	0.12155386077693	0	0.0012531006265503	0.091478645739323	0	0.011278105639053	0	0.52005036002518	0.055137827568914	1	0.00005
313	Chilliwack–Hope	4		99.99995	0.0025062012531006	0.13533836766918	0	0.027568913784457	0.035087717543859	0.12155386077693	0	0	0.091478645739323	0	0.011278105639053	0	0.52005036002518	0.055137827568914	1	0.00005
313	Chilliwack–Hope	5		99.99996	0	0.13533835413534	0	0.027568911027564	0.035087714035086	0.12155384862154	0	0	0.091478636591455	0	0.012531305012522	0	0.52130340852136	0.055137822055129	1	0.00004
313	Chilliwack–Hope	6		99.99996	0	0.13533835413534	0	0.027568911027564	0.035087714035086	0.12155384862154	0	0	0.091478636591455	0	0.012531305012522	0	0.52130340852136	0.055137822055129	1	0.00004
313	Chilliwack–Hope	7		99.99996	0	0.13659145463658	0	0.028822011528805	0.035087714035086	0.12155384862154	0	0	0.092731837092735	0	0	0	0.53007531203012	0.055137822055129	1	0.00004
313	Chilliwack–Hope	8		99.99997	0	0.13801754140526	0	0.028858208657463	0.037641111292333	0	0	0	0.092848127854438	0	0	0	0.61731508519453	0.085319925595978	2	0.00003
